Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
FAM102B	0.707166297027416	4.48457920072511	3.07476201178021	0.00787765484145991	0.0433908568290757	-3.27190624523757
OSER1	-0.469827893520793	5.082244569563	-3.19409736749281	0.00618643211181998	0.0370601549266262	-3.27418517174983
BCL7C	0.545539989197551	5.11377230213779	3.17851163270551	0.00638501593557427	0.0378435608891811	-3.27419257308618
MIEF1	-0.465751397400777	6.62343289180124	-3.27059817320178	0.00529717701409978	0.0331330319588515	-3.27981161740389
DFNB31	0.642446461727253	3.64543382895328	3.05947347675101	0.00812498637285557	0.0442431210788165	-3.28083178349748
ZNF675	-0.76200919326033	3.84182134564409	-2.99675646960199	0.00922223786645945	0.0481593410387544	-3.28394728017991
PVRL1	0.494892780634936	6.2722445185951	3.23032799579233	0.00574817560776309	0.035174800912066	-3.29087788353749
USP32	-0.480473222959664	5.85362754447384	-3.2286707131861	0.00576753231124673	0.0352623184954051	-3.2949155886121
LOC100129534	0.749375837838053	3.33704925125925	3.00937954883497	0.00899025862925065	0.0474941644813726	-3.29518427070628
PLXNB3	0.49041774121183	5.09578044241564	3.19686893753412	0.00615176573494074	0.0369635811946138	-3.29568520785274
HIAT1	-0.489286332978245	5.95052884690816	-3.23765249796771	0.00566339720319568	0.0347933587754232	-3.29871337949829
C5orf66	-0.634190020639464	3.63867651971885	-3.11095132935105	0.00732143896341985	0.0414564595850786	-3.29893712102957
RHOG	0.566215092034819	4.55749790331654	3.11121558029807	0.00731752375869844	0.0414564595850786	-3.29962798647584
ICK	0.638854584596099	7.08193411665713	3.28846058574368	0.0051085728859344	0.032430603226782	-3.30329254993581
XIAP	-0.41763549917587	6.83702391537407	-3.27028682429923	0.00530052518149059	0.0331330319588515	-3.30382575602392
SPIRE2	0.608802965901521	4.42115726422519	3.06254354841752	0.00807471280127585	0.0441105689128428	-3.30475523522294
APLP2	-0.435295406673019	9.1665908941418	-3.31338369750647	0.00485654156088672	0.0315385647211762	-3.30480124772727
UBE2B	-0.480638791106196	5.7407500054625	-3.20782748793847	0.00601657572320639	0.0363863305115628	-3.3050821810152
SNRPG	0.620243494934591	5.34007123947744	3.15615937693671	0.00668089316670358	0.0389938031121674	-3.30639258176477
C2CD2	0.454805737806619	5.12305550610294	3.19513228973826	0.0061734648440513	0.0370460995717006	-3.30810831208547
NHLRC2	-0.508151719659683	5.46822131799688	-3.174928767642	0.00643155287303301	0.0380166897172402	-3.31203520238228
ARHGEF12	-0.395999572432951	7.84417728483642	-3.287545354114	0.00511807198351433	0.0324726422528385	-3.31446120488159
UBXN2B	-0.491245329513234	5.74321836405878	-3.18514799512802	0.00629969815909651	0.0374492495593159	-3.31888757174505
MIR4458HG	-0.594525816818044	3.88304705343821	-3.03803770675785	0.00848471143137258	0.0456004213753892	-3.32290243955594
SIX4	0.567143149041645	4.58683987729615	3.11931246674985	0.00719855683993184	0.0409935775635629	-3.32303790550827
EID2	0.6806983490106	4.54672584212564	3.09280027590048	0.00759538429161797	0.0424716434152789	-3.32311879629891
RBM27	-0.508952439659458	5.78219966041532	-3.18546139427901	0.00629569714401036	0.0374492495593159	-3.32593553548527
BOD1L1	-0.483142983592475	5.49243354520456	-3.20916951468713	0.00600022383893971	0.0363454665965006	-3.32701950839698
PCDH1	0.54473988825622	5.51453926720521	3.1963102622565	0.00615873801458627	0.0369736285626109	-3.32900267728053
SIGMAR1	0.487265444298091	8.08087062289431	3.28381729021505	0.00515694725968991	0.0326598856864247	-3.32924496166774
CIB1	0.47959059386224	6.76299908737092	3.25232080742413	0.00549733581738179	0.0340000386987943	-3.32937319041074
SEMA6A	-0.934364636535189	6.05208761870435	-3.09429442200774	0.00757245634864303	0.0424130513754587	-3.33374872229182
TNFRSF10D	-0.552215507330748	6.04240000784002	-3.23660865915143	0.00567540289531623	0.0348464203895493	-3.33458617392903
PITPNC1	0.835438250444339	3.4994464994518	2.96885790979447	0.00975602436549316	0.0499875328488287	-3.33728963730195
ANKRD11	-0.432796944358809	7.83041111450497	-3.27873514957164	0.00521041646587113	0.0328073381723082	-3.33821245011263
SPATA5L1	0.703607555614123	4.41884116913277	3.06113992491622	0.00809765946488025	0.0441667493565321	-3.34360845349761
PIGQ	0.589895262956167	5.90636542948553	3.22304868686192	0.00583368008896617	0.0355421417472734	-3.34378801250846
CBLL1	-0.523252669829601	5.76115925120981	-3.18070077484137	0.00635674620078174	0.037724084641985	-3.34410493868443
HMGCR	-0.486661357161648	7.42915213135256	-3.26364243774687	0.00537248135281617	0.0334479517333741	-3.34429176756489
MBOAT7	0.432827425641441	7.18910358660345	3.26565716744136	0.00535056052627436	0.0333412328997677	-3.34605119233563
UBE2S	0.549250993403809	7.57859236551047	3.25127512195525	0.00550901215347657	0.0340497113210396	-3.34887328125743
TAF9	-0.406346958967451	6.68312877339849	-3.24089361516427	0.00562628019086403	0.0346398779409532	-3.34983169032404
GDAP2	-0.613795574777724	4.9843269716501	-3.12904493108884	0.00705808805697555	0.0404734969372584	-3.35239738839536
ANKRD10	-0.572181478132135	4.36438913680557	-3.06833788625344	0.00798066324132882	0.0437681657008725	-3.35294473909128
MAP3K10	0.581593664689716	4.96167876232635	3.13255706219244	0.00700806623069283	0.0402538246400273	-3.35461845827791
PHIP	-0.427073472199268	6.78536039590633	-3.22637633798156	0.00579443705148262	0.0354032539618532	-3.36207263128396
MANF	0.462405301204154	7.19872951375388	3.23364470609537	0.00570963079479957	0.0349849665564531	-3.36302038021153
TIA1	0.523258396427391	6.24471498028473	3.20246320356934	0.00608237965142576	0.0367206234948906	-3.36312993592426
ACYP2	0.622838864504882	3.50408666976933	3.03762001253007	0.00849187469920975	0.0456060949427042	-3.36457033037031
PSMA6	-0.420290741972604	7.35067810619893	-3.25482514154229	0.00546947186925121	0.0338704267730994	-3.36470147173528
SLC35B4	-0.478433329778774	5.54402988085612	-3.15910452915496	0.00664114428311337	0.0388826038766252	-3.36751025427148
NFIL3	-0.725053754803818	3.19807452451675	-2.97114329932268	0.00971117931122667	0.0498492912988354	-3.36892340096567
SIRT3	0.545991509886929	4.84114105162684	3.12213572981092	0.00715752629415428	0.0408098924626238	-3.36970005696886
STARD10	0.541321407458232	5.67242220058806	3.18682230319694	0.00627835229418856	0.0374191090336658	-3.37029093530615
TPPP	0.578651907785289	4.45069538179108	3.07308255963916	0.00790445682031236	0.0434610712661603	-3.37285554008934
FOXN3	-0.4819508021645	5.5100720611567	-3.17800071756639	0.00639163161766291	0.03786668549029	-3.37374082364333
HMGB3	0.549927732682078	6.29174035939067	3.18659719867351	0.00628121798715921	0.0374191090336658	-3.37570864593129
NUFIP1	-0.708377724231647	3.93569624379657	-2.99793252847615	0.00920037851925214	0.0480942979020629	-3.3826602722533
EBAG9	-0.527031696977877	4.62044512648354	-3.09689154768607	0.00753276561315729	0.0422926140180163	-3.38397442129831
XPOT	-0.446747200626543	9.16330385561085	-3.27475396239194	0.00525268773001034	0.0330313368520738	-3.38494098479931
OCIAD1	-0.446936628422141	7.4475426886238	-3.24943721664842	0.00552959437297474	0.0341366817220104	-3.38518407267464
TTC38	-0.48404900914064	5.66794975764643	-3.1734280013583	0.00645114573569917	0.0380737670492702	-3.38934636866418
CPNE7	0.50662546337279	5.75391702532814	3.18908040087431	0.0062496772406506	0.0373588247050373	-3.39520109484315
TLE1	-0.734560321983898	4.11299765674686	-3.11175303390953	0.00730956710440925	0.0414564595850786	-3.39707597925193
SNX18	0.477165629627706	5.06947310782168	3.13649543592129	0.00695239082561937	0.040049445416615	-3.39712842332892
DDX10	-0.594353545292122	5.28091689505128	-3.12513255350763	0.00711422649282881	0.0406294261268717	-3.39899903244383
PPAP2C	-0.553048969569651	5.11105897938308	-3.13825444058472	0.0069276660439658	0.0399777866696265	-3.40245581885304
COQ7	-0.544024610480513	5.61684023240259	-3.14246506033938	0.0068688340682394	0.0397981615116595	-3.40284918109383
VKORC1L1	-0.409707995817882	6.71422776047927	-3.20859539871269	0.00600721373075763	0.0363454665965006	-3.40632031432493
PCGF2	0.414552273116298	6.16339134703501	3.19481821598423	0.00617739724185171	0.0370489597754214	-3.40713643558213
SLC4A1AP	0.486861945877061	5.52893279538445	3.14148608625007	0.00688246828539303	0.0398473483065324	-3.40897635120744
ZNRF1	0.47505413031795	4.96377926612703	3.12813496301285	0.00707110588061744	0.0404992074081997	-3.4092117641596
OBFC1	0.513621787662028	4.73264430684689	3.10069994134338	0.00747493507820638	0.0420727431912471	-3.41065951444118
PCDHB5	-0.541898731561117	3.1784165037527	-3.08388199706674	0.00773367014071107	0.0428661062696364	-3.41082279873367
SACM1L	-0.471583210726685	6.22684838845739	-3.18308469014607	0.00632610240207269	0.0375816118695347	-3.41464306083384
TET3	0.460919265127882	6.47446074981114	3.19637229688469	0.00615796343423905	0.0369736285626109	-3.41744302066556
EML1	0.579534621416381	4.32714622780293	3.05658779075979	0.00817252202900729	0.0443976463476771	-3.4199706259187
KIF5C	-0.583837689298238	4.86645038044633	-3.05169776037115	0.0082537021453611	0.0446859341606822	-3.42729780923701
C9orf91	-0.445599161446879	5.70622020507114	-3.16082693758489	0.00661800668621885	0.0388122863750001	-3.42795879154354
MAPT	0.507688679997614	5.72879768397692	3.15197688949144	0.00673774689879088	0.0391937259168029	-3.42920781950947
AZI2	-0.489654910766293	5.41160113573993	-3.13790722783531	0.00693253960373275	0.0399777866696265	-3.42978639619698
PLRG1	-0.436705837576368	6.43620648392783	-3.18636259637309	0.00628420597223469	0.037420931167144	-3.43130809642041
G3BP1	-0.448661001499952	7.97589038980184	-3.23448934804648	0.00569985597499154	0.0349404176463453	-3.43214131469623
HOOK3	-0.479071959126377	5.48437191188482	-3.12819201453831	0.0070702890151561	0.0404992074081997	-3.4327025728021
COA6	0.568855183996781	4.76012724765049	3.07298743660984	0.00790597755687462	0.0434610712661603	-3.43290612737121
FAM83D	0.704899339452091	5.71731342496716	3.09915125918054	0.00749839872387647	0.0421505475405014	-3.43354379148253
NDFIP1	-0.470459990817248	7.16550551660611	-3.21664395026487	0.00590995575601176	0.0359127625034304	-3.4370408443494
ZMIZ1	0.56314261981338	7.16788397830062	3.22446431375034	0.0058169534166018	0.0354712124424949	-3.43999671934243
PPM1B	0.470545858543466	5.17444746500899	3.09556272300325	0.00755304771020303	0.0423723850634309	-3.4419433470737
TC2N	-0.574782228198496	6.22699998200567	-3.18793820942031	0.00626416538847188	0.0374160147507161	-3.44339377085277
PLEKHA5	-0.550323809240884	5.18367425901343	-3.08625673545508	0.0076966066295396	0.0427650560315956	-3.44400388290081
GOSR2	-0.453212046041349	5.44044782641254	-3.13066684414445	0.00703494406632011	0.0403583633278364	-3.44451025340983
RTCB	-0.401651619474273	6.83055152649308	-3.19874374419974	0.00612842530244607	0.0369028009580179	-3.44499555994019
NRF1	-0.58659166520896	4.9360922710949	-3.06635685131425	0.00801269573746785	0.043856746427492	-3.45001566383496
TXNL1	-0.431120464495112	6.60497594310853	-3.19268255242592	0.00620420305882304	0.0371506614063086	-3.45047962998147
NDUFS4	-0.470653765047737	5.24158880393459	-3.08730980281377	0.00768022717735601	0.0427421338565899	-3.45589597156721
ACVR1B	-0.429225267032529	6.21800533385444	-3.15937533434556	0.00663750117802068	0.0388775887639566	-3.45954749368454
ZNF83	-0.583385335191718	5.34634429453852	-3.11105020945747	0.00731997368984882	0.0414564595850786	-3.46171127005462
SARS	-0.428572557752158	8.74979625007576	-3.2304366834594	0.00574690841699634	0.035174800912066	-3.46540386954482
RPS19BP1	-0.473269484991596	6.34640009021081	-3.16128315644931	0.00661189156106562	0.0387927296299359	-3.46694914772824
STRBP	-0.411651219148051	6.43026738391453	-3.17507832014417	0.00642960366461783	0.0380166897172402	-3.47084498334867
HLA-B	0.481834323919993	5.48131976033654	3.1586104901881	0.00664779562615584	0.0388889075790886	-3.47257523957443
CDK19	-0.396057120371951	7.95306520713489	-3.21171841719358	0.00596928819656292	0.0361944845364823	-3.47296347502933
TAB1	-0.502191163432992	5.58703387242205	-3.11589192512735	0.00724857942780109	0.0412111573662106	-3.47314783782567
SUCLG1	0.399014802841053	6.84439415698601	3.17458581291033	0.00643602502237108	0.0380166897172402	-3.47389284608372
C11orf84	0.478199023738531	4.88832103717708	3.0594236285418	0.00812580519834297	0.0442431210788165	-3.47533097784799
RAB27B	0.550268639542582	4.74424541463189	3.04540284975646	0.00835937654219946	0.0450831161641928	-3.47537166050944
RIPK4	0.552156914534273	4.53767544748133	3.0742440307224	0.0078859115965292	0.0434191943941497	-3.47620862673034
PCBP4	0.528914976530827	5.25312879257268	3.08415238767022	0.0077294411674748	0.0428621475232943	-3.47636038862629
TIMM10B	-0.462283031886461	5.55333870670762	-3.11212777670202	0.00730402434136049	0.0414564595850786	-3.48037040759242
ATP6V1B2	-0.40180506262498	7.21501407696641	-3.18240030426894	0.0063348847485423	0.0376103455368775	-3.48264116114579
C11orf24	0.499906619814097	5.19847417203682	3.09194051053997	0.00760860862124758	0.0425131387599705	-3.48428765434049
C1orf35	0.559669610779071	5.53533457803901	3.09141135382249	0.00761675905793267	0.0425416422643221	-3.48480789588184
SLC38A9	-0.553907233660666	4.25421409245455	-3.00682622891794	0.00903671393849439	0.04755949938509	-3.48496039158908
C5orf30	-0.448826119366842	5.93207824843286	-3.12515677935549	0.0071138775221462	0.0406294261268717	-3.48517051993841
INPP5A	0.449754033779238	5.19918277740315	3.11678327349579	0.00723551117199654	0.0411536289733778	-3.48716333345114
MRPL55	0.756490085963368	5.22170798881251	3.09458835417506	0.00756795396231575	0.0424048569004937	-3.48802917810907
JADE2	-0.620995602715828	4.80079454277663	-2.98679993686604	0.00940935792446645	0.0487862610767307	-3.49015156310555
ZNF274	-0.505019135752856	5.50948373767275	-3.11417499683401	0.0072738175124732	0.0413209698428445	-3.4901726878948
PIM3	-0.567928442515451	6.43221212932725	-3.13546243902453	0.00696695144276055	0.0401002089642719	-3.4903639426491
NUP153	-0.396663097555815	6.89840266012737	-3.16565091433483	0.00655362911626652	0.0385319146355459	-3.49057358443598
CCDC97	0.48666864603231	5.29935036470156	3.08351764841632	0.00773937225438747	0.0428661062696364	-3.49151512549147
METTL3	-0.449140493806922	6.17858357807083	-3.14025429633576	0.00689966155144438	0.0398774142360199	-3.49508720441396
DUSP16	-0.455976064925252	6.9922637908608	-3.17750705255172	0.00639803038938591	0.0378885059391817	-3.4959511859563
BIRC2	-0.567559738631873	5.46344333982487	-3.08503164616699	0.00771570513804966	0.0428200151495899	-3.49610894990115
VEGFA	-0.457413177691585	7.65912519545614	-3.19993232068137	0.00611367364116326	0.0368457773829416	-3.50019945233539
SMARCB1	-0.422341481458746	6.97827924909852	-3.16829994485911	0.0065185413005684	0.0383903285038118	-3.50114020571901
FOXP1	0.437058695749521	4.98720684000643	3.09715457293958	0.00752875739522282	0.0422871268833127	-3.50150411937391
ARHGAP10	-0.582987993564949	3.80624125725408	-2.98986009298958	0.00935145233729914	0.0485927236536304	-3.50215078782858
HPS4	-0.449869199606552	5.72540767400977	-3.1267869289937	0.00709043426624249	0.0405765951118192	-3.50460839417263
EIF3H	-0.398049396486226	8.02838648111569	-3.19969929260387	0.00611656301962234	0.0368472742874658	-3.50581402305698
MYEF2	0.600658461873338	5.68412759001334	3.10094643014514	0.00747120729561561	0.0420727431912471	-3.50721618164195
TOP3B	-0.510240217746647	4.52211252886373	-3.00115103080452	0.00914081666471564	0.0478380509790788	-3.50779334703335
CBY1	-0.472026432205471	5.4874249547953	-3.08429331857909	0.00772723788008189	0.0428621475232943	-3.52643487064328
TRAPPC8	-0.449070802205624	5.87813198898374	-3.10657223675402	0.00738662300619342	0.0417408522407495	-3.53072580159917
NAT8L	0.542576953887224	5.64639231359341	3.11459185082943	0.00726768196709779	0.0413029323034413	-3.5312062524731
TOP2A	0.670989521231734	7.68278595616802	3.15050419210565	0.006757879553793	0.0392694442042982	-3.53513808639497
FBXL15	0.523097503157328	4.90700814770811	3.01873596049029	0.00882202765025178	0.0468359702345178	-3.54165469788572
PEPD	0.49397863628565	5.49932879627912	3.09510834813752	0.00755999529045091	0.0423835126980645	-3.54405266961675
SMC6	0.599314543064262	4.30885548086759	2.9766424353575	0.00960410086112541	0.0494999686791362	-3.54534059188473
HIF1A	-0.416565461582502	7.29642864954738	-3.15255852118269	0.00672981201941908	0.0391879537958827	-3.55484902812829
TCERG1	-0.450005395129039	6.10448373193543	-3.09348128792599	0.00758492554449891	0.042460056670754	-3.55664173115037
SMAD5	-0.432452936171559	6.68082359851291	-3.1288541723591	0.00706081504768399	0.0404734969372584	-3.56016526545999
MEPCE	0.455271051564651	7.0392228197998	3.14053893235715	0.00689568484143369	0.0398709469157409	-3.56714834626334
LIMK2	-0.480494584077635	6.29848840441832	-3.08948923536232	0.00764643748506332	0.0425880621922569	-3.57617676472143
UBE2H	-0.399741578994013	7.75354353928918	-3.15583460702902	0.00668529078585898	0.0389938031121674	-3.57746991420897
IK	-0.381829560432241	7.10199778928525	-3.14060480201215	0.00689476488592423	0.0398709469157409	-3.58093309863624
WDR61	0.426020792598257	6.11328573693935	3.08669807982905	0.00768973774560361	0.0427617210758515	-3.58528144578748
