chr10:100143465|100144824	hsa_circ_0092377
chr4:79166386|79176529	hsa_circ_0070107
chr4:79166386|79199898	hsa_circ_0127015
chr4:79173545|79176529	hsa_circ_0070110
chr4:79173545|79188586	hsa_circ_0070111
chr4:79173545|79207693	hsa_circ_0127016
chr4:79186178|79188586	hsa_circ_0070113
chr4:79186178|79207693	hsa_circ_0070114
chr4:79186178|79229363	hsa_circ_0070115
chr4:79207558|79285208	hsa_circ_0070129
chr4:79229219|79240140	hsa_circ_0070132
chr4:79229219|79258971	hsa_circ_0070133
chr4:79284666|79285208	hsa_circ_0070145
chr4:79285061|79291138	hsa_circ_0070148
chr4:79290991|79297033	hsa_circ_0070151
chr4:79359723|79410234	hsa_circ_0127018
chr4:79369206|79385737	hsa_circ_0070173
chr4:79417958|79421075	hsa_circ_0070181
chr4:79500180|79507504	hsa_circ_0127020
chr4:79516534|79525553	hsa_circ_0127021
chr4:79747190|79754841	hsa_circ_0005031
chr4:79747190|79766203	hsa_circ_0070189
chr4:79747190|79772210	hsa_circ_0070190
chr4:79747190|79780841	hsa_circ_0070191
chr4:79747190|79782622	hsa_circ_0127024
chr4:79747190|79786874	hsa_circ_0070193
chr4:79747190|79793952	hsa_circ_0070194
chr4:79747190|79800045	hsa_circ_0127025
chr4:79754735|79766203	hsa_circ_0070195
chr4:79754735|79772210	hsa_circ_0070196
chr4:79763538|79772210	hsa_circ_0070197
chr4:79768341|79786874	hsa_circ_0070198
chr4:79780737|79786874	hsa_circ_0070200
chr4:79780737|79793952	hsa_circ_0070201
chr4:79780737|79800045	hsa_circ_0127026
chr4:79782542|79786874	hsa_circ_0070202
chr4:79791936|79792214	hsa_circ_0070205
chr4:79791936|79800045	hsa_circ_0070207
chr4:79793003|79793952	hsa_circ_0070208
chr4:7984990|7994654	hsa_circ_0069153
chr4:79923531|80007416	hsa_circ_0127028
chr4:79966128|80007416	hsa_circ_0127029
chr4:80006380|80007416	hsa_circ_0127030
chr4:80898774|80906017	hsa_circ_0070216
chr4:80898774|80940130	hsa_circ_0005665
chr4:80929674|80940130	hsa_circ_0070218
chr4:80929674|80957186	hsa_circ_0070219
chr4:80952776|80957186	hsa_circ_0070220
chr4:80975425|80977167	hsa_circ_0127036
chr4:81216712|81284038	hsa_circ_0006205
chr4:81222436|81284038	hsa_circ_0003358
chr4:81256897|81284038	hsa_circ_0127039
chr4:81504246|81570141	hsa_circ_0127041
chr4:82013539|82061823	hsa_circ_0127044
chr4:82025523|82061823	hsa_circ_0127045
chr4:82025523|82065484	hsa_circ_0127046
chr4:82056308|82126214	hsa_circ_0127047
chr4:82088314|82096113	hsa_circ_0127049
chr4:82088314|82126214	hsa_circ_0127050
chr4:82125740|82126214	hsa_circ_0127051
chr4:82377804|82380668	hsa_circ_0127052
chr4:83264271|83280792	hsa_circ_0127053
chr4:83275201|83280792	hsa_circ_0127054
chr4:83276456|83280792	hsa_circ_0001420
chr4:83279811|83279937	hsa_circ_0127055
chr4:83279811|83280792	hsa_circ_0004651
chr4:83345359|83345639	hsa_circ_0127056
chr4:83347189|83349332	hsa_circ_0070224
chr4:83348342|83349599	hsa_circ_0127058
chr4:83349180|83349322	hsa_circ_0127059
chr4:83369072|83372398	hsa_circ_0127060
chr4:83369072|83376007	hsa_circ_0127061
chr4:83369072|83378191	hsa_circ_0127062
chr4:83375874|83376007	hsa_circ_0127063
chr4:83375874|83378191	hsa_circ_0003451
chr4:83417220|83425820	hsa_circ_0127066
chr4:83552588|83602035	hsa_circ_0127068
chr4:83557743|83602065	hsa_circ_0127069
chr4:83601859|83626566	hsa_circ_0127071
chr4:83601894|83601999	hsa_circ_0127072
chr4:83719555|83719824	hsa_circ_0127074
chr4:83742189|83750211	hsa_circ_0127075
chr4:83742189|83803093	hsa_circ_0070232
chr4:83745707|83745827	hsa_circ_0070233
chr4:83745707|83748785	hsa_circ_0127076
chr4:83745707|83750211	hsa_circ_0070234
chr4:83748521|83750211	hsa_circ_0008341
chr4:83763292|83782861	hsa_circ_0070236
chr4:83765538|83770130	hsa_circ_0127079
chr4:83765538|83778917	hsa_circ_0127080
chr4:83765538|83803093	hsa_circ_0127081
chr4:83769956|83803090	hsa_circ_0127082
chr4:83769956|83803093	hsa_circ_0127083
chr4:83772583|83778917	hsa_circ_0003776
chr4:83772583|83788469	hsa_circ_0070240
chr4:83772583|83796975	hsa_circ_0127084
chr4:83772583|83803090	hsa_circ_0070241
chr4:83772583|83803093	hsa_circ_0070242
chr4:83776055|83778283	hsa_circ_0127085
chr4:83776055|83778917	hsa_circ_0127086
chr4:83776055|83782861	hsa_circ_0127087
chr4:83778104|83778917	hsa_circ_0004253
chr4:83778104|83782861	hsa_circ_0127088
chr4:83778104|83803090	hsa_circ_0070243
chr4:83782783|83803093	hsa_circ_0127090
chr4:83783686|83803093	hsa_circ_0127091
chr4:83784470|83803093	hsa_circ_0127092
chr4:83785514|83788469	hsa_circ_0070244
chr4:83787960|83788469	hsa_circ_0070245
chr4:83787960|83791577	hsa_circ_0127093
chr4:83787960|83793239	hsa_circ_0004334
chr4:83787960|83796975	hsa_circ_0005635
chr4:83791477|83796975	hsa_circ_0127094
chr4:83791477|83802075	hsa_circ_0127095
chr4:83791477|83803090	hsa_circ_0070247
chr4:83791477|83803093	hsa_circ_0006543
chr4:83793096|83796975	hsa_circ_0003549
chr4:83793096|83802075	hsa_circ_0070248
chr4:83793096|83803090	hsa_circ_0070249
chr4:83793096|83803093	hsa_circ_0070250
chr4:83795763|83796975	hsa_circ_0002671
chr4:83795763|83802075	hsa_circ_0127096
chr4:83795763|83803090	hsa_circ_0127097
chr4:83795763|83803093	hsa_circ_0003716
chr4:83799882|83802075	hsa_circ_0070253
chr4:83799882|83803090	hsa_circ_0001421
chr4:83799882|83803093	hsa_circ_0006618
chr4:83801951|83803090	hsa_circ_0070254
chr4:83801951|83803093	hsa_circ_0127098
chr4:83819141|83821349	hsa_circ_0127099
chr4:83821486|83821682	hsa_circ_0127100
chr4:83825888|83831964	hsa_circ_0127101
chr4:83852095|83867627	hsa_circ_0127102
chr4:83852095|83900159	hsa_circ_0127103
chr4:83857133|83858451	hsa_circ_0070256
chr4:83860691|83861115	hsa_circ_0127104
chr4:83860691|83891622	hsa_circ_0127105
chr4:83867410|83867627	hsa_circ_0127106
chr4:83867410|83891622	hsa_circ_0070257
chr4:83867410|83900159	hsa_circ_0007676
chr4:83882542|83900159	hsa_circ_0127107
chr4:838867|839173	hsa_circ_0127108
chr4:83891479|83891622	hsa_circ_0070259
chr4:83891479|83900159	hsa_circ_0003148
chr4:83891479|83906029	hsa_circ_0070260
chr4:83900035|83906029	hsa_circ_0070261
chr4:83905313|83906029	hsa_circ_0070262
chr4:83966778|83971137	hsa_circ_0070263
chr4:83970318|83971137	hsa_circ_0070264
chr4:83970318|83978561	hsa_circ_0070265
chr4:83970318|83989675	hsa_circ_0127109
chr4:83978078|83978561	hsa_circ_0070267
chr4:83978078|83984399	hsa_circ_0070268
chr4:83978078|83987706	hsa_circ_0127110
chr4:83978078|83989675	hsa_circ_0127111
chr4:83996449|83997505	hsa_circ_0127112
chr4:84015830|84029103	hsa_circ_0070269
chr4:8407681|8418262	hsa_circ_0127114
chr4:8411938|8418262	hsa_circ_0069167
chr4:84182870|84187772	hsa_circ_0127115
chr4:84182870|84194770	hsa_circ_0127116
chr4:84188738|84194770	hsa_circ_0070271
chr4:84188738|84200267	hsa_circ_0070272
chr4:84193239|84194770	hsa_circ_0070273
chr4:84193239|84200267	hsa_circ_0070274
chr4:84337883|84339359	hsa_circ_0070275
chr4:84337883|84342889	hsa_circ_0127117
chr4:84337883|84348873	hsa_circ_0127118
chr4:84337883|84358250	hsa_circ_0070276
chr4:84337883|84368188	hsa_circ_0127119
chr4:84337883|84370114	hsa_circ_0127120
chr4:84342715|84367239	hsa_circ_0127121
chr4:84348715|84367239	hsa_circ_0127122
chr4:84350676|84358250	hsa_circ_0127123
chr4:84350676|84362556	hsa_circ_0127124
chr4:84350676|84367239	hsa_circ_0127125
chr4:84350676|84370114	hsa_circ_0127126
chr4:84361015|84364767	hsa_circ_0127127
chr4:84361015|84367239	hsa_circ_0127128
chr4:84361015|84370114	hsa_circ_0127129
chr4:84364656|84370114	hsa_circ_0127130
chr4:84364669|84370114	hsa_circ_0127131
chr4:84367166|84370114	hsa_circ_0070278
chr4:84367987|84375098	hsa_circ_0127132
chr4:84369935|84375098	hsa_circ_0127133
chr4:84391355|84393441	hsa_circ_0009036
chr4:84391355|84403397	hsa_circ_0127134
chr4:84502714|84509452	hsa_circ_0070280
chr4:84508407|84516113	hsa_circ_0070281
chr4:84509362|84519876	hsa_circ_0070282
chr4:84511351|84519876	hsa_circ_0070283
chr4:8453686|8454716	hsa_circ_0069168
chr4:8453686|8456540	hsa_circ_0069169
chr4:8465711|8467288	hsa_circ_0069170
chr4:8465711|8472927	hsa_circ_0069171
chr4:85525395|85540686	hsa_circ_0127136
chr4:85530581|85540686	hsa_circ_0127137
chr4:85552971|85556504	hsa_circ_0127138
chr4:85552971|85562143	hsa_circ_0127139
chr4:85555009|85556504	hsa_circ_0070284
chr4:85555009|85562143	hsa_circ_0127140
chr4:85555009|85564296	hsa_circ_0070285
chr4:85593164|85593325	hsa_circ_0127141
chr4:85599320|85600395	hsa_circ_0006058
chr4:85603526|85614185	hsa_circ_0127142
chr4:85603526|85617976	hsa_circ_0127143
chr4:85603526|85642725	hsa_circ_0127144
chr4:85605095|85617976	hsa_circ_0127145
chr4:85609238|85642725	hsa_circ_0127146
chr4:85617122|85617976	hsa_circ_0127147
chr4:85617122|85625597	hsa_circ_0127148
chr4:85617122|85626664	hsa_circ_0070290
chr4:85617122|85630500	hsa_circ_0003680
chr4:85617122|85654762	hsa_circ_0127149
chr4:85623505|85626664	hsa_circ_0070295
chr4:85623505|85630500	hsa_circ_0004557
chr4:85623505|85634392	hsa_circ_0070296
chr4:85623505|85638169	hsa_circ_0127150
chr4:85623505|85642725	hsa_circ_0127151
chr4:85623505|85676553	hsa_circ_0070297
chr4:85630061|85630500	hsa_circ_0070302
chr4:85630061|85634392	hsa_circ_0127152
chr4:85630061|85636536	hsa_circ_0127153
chr4:85630061|85638169	hsa_circ_0070303
chr4:85630061|85642725	hsa_circ_0070304
chr4:85630061|85648064	hsa_circ_0070305
chr4:85634311|85638169	hsa_circ_0070311
chr4:85634311|85642725	hsa_circ_0127154
chr4:85636450|85642725	hsa_circ_0127155
chr4:85642561|85648058	hsa_circ_0001422
chr4:85645578|85661441	hsa_circ_0127156
chr4:85654534|85661569	hsa_circ_0070317
chr4:85656195|85676553	hsa_circ_0070320
chr4:85657322|85724620	hsa_circ_0070321
chr4:85660162|85661569	hsa_circ_0070323
chr4:85661339|85724620	hsa_circ_0127157
chr4:85662913|85672869	hsa_circ_0127158
chr4:85662913|85676553	hsa_circ_0127159
chr4:85663015|85664929	hsa_circ_0127160
chr4:85678078|85724620	hsa_circ_0070329
chr4:85686962|85687525	hsa_circ_0127161
chr4:85686962|85694082	hsa_circ_0127162
chr4:85693987|85716132	hsa_circ_0127163
chr4:85695972|85696134	hsa_circ_0127164
chr4:85695972|85716132	hsa_circ_0127165
chr4:85695972|85724620	hsa_circ_0070334
chr4:85695972|85748134	hsa_circ_0127166
chr4:85699655|85711060	hsa_circ_0127167
chr4:85699655|85724620	hsa_circ_0127168
chr4:85701260|85704227	hsa_circ_0127169
chr4:85701260|85716132	hsa_circ_0127170
chr4:85704115|85716132	hsa_circ_0127171
chr4:85704115|85717905	hsa_circ_0127172
chr4:85707131|85781775	hsa_circ_0070340
chr4:85715671|85724620	hsa_circ_0127173
chr4:85717673|85723017	hsa_circ_0127174
chr4:85722802|85724620	hsa_circ_0127175
chr4:85724442|85748134	hsa_circ_0127176
chr4:85729486|85742704	hsa_circ_0127177
chr4:85738544|85771178	hsa_circ_0127178
chr4:85741237|85781775	hsa_circ_0070344
chr4:85742547|85742704	hsa_circ_0127179
chr4:85747967|85750343	hsa_circ_0127180
chr4:85750156|85758243	hsa_circ_0127181
chr4:85750156|85771178	hsa_circ_0070345
chr4:85750156|85818163	hsa_circ_0127182
chr4:85758081|85853516	hsa_circ_0127183
chr4:85762306|85781775	hsa_circ_0070346
chr4:85762306|85853516	hsa_circ_0127184
chr4:85771054|85781775	hsa_circ_0070347
chr4:85781564|85781775	hsa_circ_0070348
chr4:85781564|85800647	hsa_circ_0002129
chr4:85781564|85818163	hsa_circ_0070349
chr4:85781564|85853516	hsa_circ_0008165
chr4:85800558|85833472	hsa_circ_0006938
chr4:85800558|85853516	hsa_circ_0002283
chr4:85818063|85819750	hsa_circ_0127185
chr4:85818063|85833472	hsa_circ_0009015
chr4:85818063|85853516	hsa_circ_0002221
chr4:85853279|85853516	hsa_circ_0127186
chr4:864498|877874	hsa_circ_0068808
chr4:86844800|86863426	hsa_circ_0008412
chr4:86950349|86989108	hsa_circ_0127188
chr4:86985418|86989108	hsa_circ_0127190
chr4:86985418|87028505	hsa_circ_0070350
chr4:87022204|87028505	hsa_circ_0127193
chr4:87022204|87080620	hsa_circ_0127194
chr4:870317|871597	hsa_circ_0068809
chr4:87073143|87080620	hsa_circ_0127197
chr4:87273591|87273772	hsa_circ_0127200
chr4:87275682|87292020	hsa_circ_0127201
chr4:87275682|87320959	hsa_circ_0127202
chr4:87524879|87556524	hsa_circ_0127204
chr4:87556404|87556524	hsa_circ_0127206
chr4:87556404|87593696	hsa_circ_0070351
chr4:87556404|87610343	hsa_circ_0127207
chr4:87556404|87614827	hsa_circ_0070352
chr4:875694|877874	hsa_circ_0068812
chr4:87593517|87593696	hsa_circ_0070353
chr4:87593517|87610343	hsa_circ_0070354
chr4:87593517|87614827	hsa_circ_0070355
chr4:87593517|87622954	hsa_circ_0070356
chr4:87593517|87643587	hsa_circ_0127208
chr4:87607862|87610343	hsa_circ_0070357
chr4:87607862|87614827	hsa_circ_0008954
chr4:87607862|87622954	hsa_circ_0070358
chr4:87607862|87638270	hsa_circ_0127209
chr4:87614739|87622954	hsa_circ_0007263
chr4:87614739|87638270	hsa_circ_0004446
chr4:87614739|87643587	hsa_circ_0127210
chr4:87614739|87666281	hsa_circ_0127211
chr4:87614739|87672277	hsa_circ_0070359
chr4:87622393|87622954	hsa_circ_0006468
chr4:87622393|87638270	hsa_circ_0070361
chr4:87622393|87643587	hsa_circ_0127212
chr4:87622393|87656899	hsa_circ_0127213
chr4:87622393|87672277	hsa_circ_0127215
chr4:87637682|87638270	hsa_circ_0127217
chr4:87637682|87643587	hsa_circ_0127218
chr4:87637682|87666281	hsa_circ_0127219
chr4:87637682|87672277	hsa_circ_0070363
chr4:87638176|87662969	hsa_circ_0070366
chr4:87643364|87656899	hsa_circ_0127220
chr4:87643364|87666281	hsa_circ_0070367
chr4:876484|898567	hsa_circ_0068814
chr4:87653552|87656899	hsa_circ_0127221
chr4:87653552|87684343	hsa_circ_0070368
chr4:87671622|87689129	hsa_circ_0127224
chr4:87679412|87689129	hsa_circ_0127226
chr4:87679412|87696805	hsa_circ_0127227
chr4:87685745|87687670	hsa_circ_0127228
chr4:87685745|87689129	hsa_circ_0007948
chr4:87685745|87695684	hsa_circ_0127229
chr4:87685745|87696805	hsa_circ_0127230
chr4:87690921|87701625	hsa_circ_0127231
chr4:87690921|87726522	hsa_circ_0127232
chr4:87693930|87696805	hsa_circ_0007324
chr4:87693930|87726522	hsa_circ_0127233
chr4:87693930|87732261	hsa_circ_0127234
chr4:87808910|87812746	hsa_circ_0004262
chr4:87869649|87968746	hsa_circ_0070373
chr4:87967317|87968746	hsa_circ_0001423
chr4:87967317|88016121	hsa_circ_0070377
chr4:87967317|88036451	hsa_circ_0070378
chr4:88005271|88011222	hsa_circ_0070381
chr4:88005271|88012981	hsa_circ_0070382
chr4:88012944|88016121	hsa_circ_0070385
chr4:88035518|88036451	hsa_circ_0070386
chr4:88053422|88053560	hsa_circ_0070387
chr4:88080609|88116842	hsa_circ_0127235
chr4:88084709|88116842	hsa_circ_0127236
chr4:88091230|88091767	hsa_circ_0127237
chr4:88091230|88098020	hsa_circ_0070388
chr4:88091230|88106951	hsa_circ_0127238
chr4:88091230|88116842	hsa_circ_0070389
chr4:88091230|88139339	hsa_circ_0127239
chr4:88099628|88106951	hsa_circ_0070391
chr4:88099628|88116842	hsa_circ_0005384
chr4:88104354|88116842	hsa_circ_0006866
chr4:88104354|88139339	hsa_circ_0127240
chr4:88106402|88116842	hsa_circ_0070392
chr4:88116475|88116842	hsa_circ_0002538
chr4:88116475|88125533	hsa_circ_0127241
chr4:88116475|88139334	hsa_circ_0127242
chr4:88116475|88139339	hsa_circ_0127243
chr4:88198780|88203336	hsa_circ_0127244
chr4:882634|891946	hsa_circ_0068815
chr4:882634|898567	hsa_circ_0068816
chr4:88293860|88303514	hsa_circ_0070395
chr4:88359428|88375607	hsa_circ_0070396
chr4:88362980|88366659	hsa_circ_0127246
chr4:88362980|88370405	hsa_circ_0070397
chr4:88362980|88372887	hsa_circ_0127247
chr4:88415161|88415386	hsa_circ_0127249
chr4:88415599|88416188	hsa_circ_0127250
chr4:887164|891946	hsa_circ_0068817
chr4:88932556|88932740	hsa_circ_0127251
chr4:88940609|88964609	hsa_circ_0007076
chr4:88940609|88968022	hsa_circ_0127252
chr4:88940609|88977419	hsa_circ_0127253
chr4:88940609|88989213	hsa_circ_0127254
chr4:88952236|88959653	hsa_circ_0127255
chr4:88957287|88973310	hsa_circ_0127257
chr4:88957287|88987031	hsa_circ_0127258
chr4:88957371|88964609	hsa_circ_0127259
chr4:88957371|88968022	hsa_circ_0127260
chr4:88957371|88973310	hsa_circ_0070400
chr4:88957371|88977419	hsa_circ_0070401
chr4:88957371|88983156	hsa_circ_0127261
chr4:88957371|88987031	hsa_circ_0127262
chr4:88957371|88989213	hsa_circ_0127263
chr4:88959402|88968022	hsa_circ_0127264
chr4:88959402|88973310	hsa_circ_0004929
chr4:88959402|88977419	hsa_circ_0127265
chr4:88959402|88987031	hsa_circ_0004050
chr4:88959402|88989213	hsa_circ_0127266
chr4:88964384|88964609	hsa_circ_0003786
chr4:88967793|88987031	hsa_circ_0127267
chr4:88973142|88983156	hsa_circ_0127268
chr4:88973142|88987031	hsa_circ_0006645
chr4:88973142|88989213	hsa_circ_0127269
chr4:88977237|88989213	hsa_circ_0127270
chr4:88983057|88987031	hsa_circ_0004577
chr4:88983057|88989213	hsa_circ_0001424
chr4:88986525|88987031	hsa_circ_0006133
chr4:88986525|88989213	hsa_circ_0127271
chr4:88986913|88987031	hsa_circ_0070406
chr4:88986913|88989213	hsa_circ_0127272
chr4:88989049|88989213	hsa_circ_0005876
chr4:89018604|89042944	hsa_circ_0070407
chr4:89020475|89022471	hsa_circ_0127273
chr4:89028335|89036210	hsa_circ_0127274
chr4:891820|891946	hsa_circ_0068818
chr4:891820|898567	hsa_circ_0007179
chr4:891820|907456	hsa_circ_0068819
chr4:89193029|89193179	hsa_circ_0127275
chr4:89304372|89312031	hsa_circ_0070411
chr4:89311803|89314734	hsa_circ_0070413
chr4:89340453|89341580	hsa_circ_0001425
chr4:89345011|89352457	hsa_circ_0070414
chr4:89393559|89397181	hsa_circ_0070418
chr4:89393559|89400658	hsa_circ_0070419
chr4:89396991|89397181	hsa_circ_0070420
chr4:89396991|89400658	hsa_circ_0070421
chr4:89396991|89410487	hsa_circ_0070422
chr4:89396991|89415482	hsa_circ_0001426
chr4:89396991|89422136	hsa_circ_0070423
chr4:89570990|89571150	hsa_circ_0070425
chr4:89570990|89579642	hsa_circ_0006387
chr4:89570990|89591403	hsa_circ_0127277
chr4:89570990|89608450	hsa_circ_0070426
chr4:89573162|89597574	hsa_circ_0127279
chr4:89583581|89608450	hsa_circ_0127282
chr4:89588527|89591403	hsa_circ_0070429
chr4:89588527|89608450	hsa_circ_0127284
chr4:89588527|89625761	hsa_circ_0127285
chr4:89597484|89608450	hsa_circ_0127287
chr4:89617888|89618032	hsa_circ_0127289
chr4:89652477|89660276	hsa_circ_0127290
chr4:89652477|89671788	hsa_circ_0127291
chr4:89668082|89680052	hsa_circ_0127292
chr4:89702315|89709083	hsa_circ_0127293
chr4:89702315|89711778	hsa_circ_0127294
chr4:89702315|89726203	hsa_circ_0070431
chr4:89708903|89711778	hsa_circ_0127296
chr4:89769713|89772334	hsa_circ_0127297
chr4:89769758|89772334	hsa_circ_0127298
chr4:89772170|89772334	hsa_circ_0070433
chr4:89827529|89859392	hsa_circ_0070434
chr4:898424|907456	hsa_circ_0068820
chr4:89859238|89930229	hsa_circ_0070435
chr4:89859238|89950800	hsa_circ_0127300
chr4:89870476|89873545	hsa_circ_0127301
chr4:89870476|89912301	hsa_circ_0127302
chr4:89912123|89941820	hsa_circ_0070437
chr4:89912123|89950800	hsa_circ_0070438
chr4:89930101|89950800	hsa_circ_0127303
chr4:89941610|89941820	hsa_circ_0070439
chr4:89941610|89950800	hsa_circ_0070440
chr4:905460|907456	hsa_circ_0005830
chr4:90743396|90743539	hsa_circ_0070441
chr4:90848945|90849119	hsa_circ_0070442
chr4:91229394|91234198	hsa_circ_0127310
chr4:91229394|91321280	hsa_circ_0127311
chr4:91643536|91648448	hsa_circ_0127312
chr4:91645064|91648448	hsa_circ_0127313
chr4:91645064|91661549	hsa_circ_0127314
chr4:91645064|91736996	hsa_circ_0127315
chr4:93511281|93511437	hsa_circ_0070444
chr4:94137888|94159641	hsa_circ_0127335
chr4:941496|947142	hsa_circ_0068821
chr4:94467299|94467451	hsa_circ_0127337
chr4:944994|945505	hsa_circ_0068822
chr4:944994|946238	hsa_circ_0068823
chr4:95129496|95158169	hsa_circ_0070454
chr4:95147269|95158169	hsa_circ_0127340
chr4:95155104|95162157	hsa_circ_0070457
chr4:95155104|95170906	hsa_circ_0127341
chr4:95155104|95186057	hsa_circ_0127342
chr4:95155104|95191969	hsa_circ_0127343
chr4:95155104|95206220	hsa_circ_0127344
chr4:95162056|95204454	hsa_circ_0070460
chr4:95170804|95174158	hsa_circ_0127345
chr4:95170804|95191969	hsa_circ_0127346
chr4:95170804|95204454	hsa_circ_0070461
chr4:95185857|95206220	hsa_circ_0127349
chr4:95185857|95239506	hsa_circ_0127350
chr4:95191878|95202741	hsa_circ_0127351
chr4:95191878|95206220	hsa_circ_0127352
chr4:95195888|95204454	hsa_circ_0127353
chr4:95197489|95202741	hsa_circ_0127354
chr4:95197489|95204454	hsa_circ_0070463
chr4:95201742|95204454	hsa_circ_0127355
chr4:95444874|95445026	hsa_circ_0070465
chr4:95444874|95539342	hsa_circ_0004028
chr4:95494501|95497185	hsa_circ_0006933
chr4:95494501|95507595	hsa_circ_0070467
chr4:95494501|95561601	hsa_circ_0005233
chr4:95496766|95561601	hsa_circ_0070468
chr4:95506715|95506888	hsa_circ_0005770
chr4:95506715|95507595	hsa_circ_0070470
chr4:95506715|95539342	hsa_circ_0070471
chr4:95506715|95585186	hsa_circ_0127356
chr4:95539154|95561601	hsa_circ_0070473
chr4:95561426|95575791	hsa_circ_0070474
chr4:95561426|95578698	hsa_circ_0001427
chr4:95575610|95585186	hsa_circ_0070475
chr4:95777525|95797051	hsa_circ_0127357
chr4:95795014|95797051	hsa_circ_0127358
chr4:95796981|95820201	hsa_circ_0127359
chr4:95796981|95850294	hsa_circ_0127360
chr4:96025558|96036938	hsa_circ_0127363
chr4:96025558|96046272	hsa_circ_0127364
chr4:96025558|96052663	hsa_circ_0070476
chr4:96044960|96052663	hsa_circ_0127365
chr4:960751|960842	hsa_circ_0068827
chr4:96104047|96106347	hsa_circ_0127366
chr4:96104047|96124115	hsa_circ_0127367
chr4:96123881|96127947	hsa_circ_0070478
chr4:96163579|96171818	hsa_circ_0127374
chr4:96163579|96256782	hsa_circ_0127375
chr4:96171637|96199513	hsa_circ_0127376
chr4:96199409|96256782	hsa_circ_0127377
chr4:96222756|96256782	hsa_circ_0127378
chr4:96256560|96256782	hsa_circ_0127379
chr4:9828043|9836632	hsa_circ_0127386
chr4:9889190|9892335	hsa_circ_0069179
